ATENOLOL 100MG 769576,,TENORMIN100MG TAB,30,R 38.15
ATENOLOL 100MG 719657,,ZETENOL 100MG TAB,30,R 38.15
ATENOLOL 25MG 705872,,TENOPRESS,30,R 14.23
ATENOLOL 25MG 797693,,TENORMIN,30,R 14.23
ATENOLOL 50MG 786578,,ADCO-ATENOLOL 50MG TAB,30,R 22.77
ATENOLOL 50MG 704653,,B-BLOCK 50MG TAB,30,R 22.77
ATENOLOL 50MG 826898,,BIO-ATENOLOL 50MG TAB,30,R 22.77
ATENOLOL 50MG 715625,,GULF ATENOLOL 50MG TAB,30,R 22.77
ATENOLOL 50MG 806889,,HEXA-BLOK 50MG TAB,30,R 22.77
ATENOLOL 50MG 787892,,SANDOZ ATENOLOL 50MG TAB,30,R 22.77
ATENOLOL 50MG 786187,,TEN-BLOKA 50MG TAB,30,R 22.77
ATENOLOL 50MG 705874,,TENOPRESS 50MG TAB,30,R 22.77
ATENOLOL 50MG 769584,,TENORMIN 50MG TAB,30,R 22.77
ATENOLOL 50MG 719656,,ZETENOL 50MG TAB,30,R 22.77
ATENOLOL AND OTHER DIURETICS 100MG/25MG786217,,TENCHLOR 100MG/25MG,30,R 142.02
ATENOLOL AND OTHER DIURETICS 100MG/25MG769568,,TENORETIC 100MG/25MG,30,R 142.02
ATENOLOL AND OTHER DIURETICS 50MG/12.5MG807591,,TENCHLOR HS 50MG/12.5MG,30,R 81.98
ATENOLOL AND OTHER DIURETICS 50MG/12.5MG769592,,TENORET 50 50MG/12.5MG,30,R 81.98
ATOMOXETINE 10MG 723775,,INIR 10MG,30,R 324.57
ATOMOXETINE 10MG 704690,,STRATTERA 10MG,30,R 324.57
ATOMOXETINE 18MG 723776,,INIR 18MG,30,R 324.57
ATOMOXETINE 18MG 704691,,STRATTERA 18MG,30,R 324.57
ATOMOXETINE 25MG,723778,INIR 25MG,30,R 324.57
ATOMOXETINE 25MG,704692,STRATTERA 25MG,30,R 324.57
ATOMOXETINE 40MG,723779,INIR 40MG,30,R 324.57
ATOMOXETINE 40MG,704693,STRATTERA 40MG,30,R 324.57
ATOMOXETINE 60MG,723780,INIR 60MG,30,R 324.57
ATOMOXETINE 60MG,704694,STRATTERA 60MG,30,R 324.57
ATORVASTATIN 10MG,718073,ADCO ATORVASTATIN 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,708121,ASPAVOR 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,719185,ASTOR 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,714370,ATOLIP 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,723710,ATORVASTATIN LHC,30,R 41.22
ATORVASTATIN 10MG,711621,ATORVASTATIN UNICORN 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,716615,ATORVASTATIN WINTHROP 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,3001254,DEZZOLIP,30,R 41.22
ATORVASTATIN 10MG,718218,DYNATOR  10MG TAB,30,R 41.22
ATORVASTATIN 10MG,719366,LESTAVOR 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,831484,LIPITOR 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,714071,LIPOGEN 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,714075,RAN-ATORVASTATIN 10MG TAB,30,R 41.22
ATORVASTATIN 10MG,718933,VASTOR  10MG TAB,30,R 41.22
ATORVASTATIN 20MG,718074,ADCO ATORVASTATIN  20MG TAB,30,R 44.02
ATORVASTATIN 20MG,708122,ASPAVOR 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,719186,ASTOR 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,714371,ATOLIP 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,723712,ATORVASTATIN LHC,30,R 44.02
ATORVASTATIN 20MG,712170,ATORVASTATIN UNICORN  20MG TAB,30,R 44.02
ATORVASTATIN 20MG,716616,ATORVASTATIN WINTHROP  20MG TAB,30,R 44.02
ATORVASTATIN 20MG,3001255,DEZZOLIP,30,R 44.02
ATORVASTATIN 20MG,718219,DYNATOR 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,719367,LESTAVOR 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,831492,LIPITOR 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,714072,LIPOGEN 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,714076,RAN-ATORVASTATIN 20MG TAB,30,R 44.02
ATORVASTATIN 20MG,718934,VASTOR 20MG TAB,30,R 44.02
ATORVASTATIN 40MG,718075,ADCO ATORVASTATIN  40MG TAB,30,R 66.49
ATORVASTATIN 40MG,710912,ASPAVOR 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,719187,ASTOR 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,714372,ATOLIP 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,723713,ATORVASTATIN LHC,30,R 66.49
ATORVASTATIN 40MG,713522,ATORVASTATIN UNICORN 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,716617,ATORVASTATIN WINTHROP 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,3001256,DEZZOLIP,30,R 66.49
ATORVASTATIN 40MG,718220,DYNATOR 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,719368,LESTAVOR 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,886015,LIPITOR 40MG TAB,30,R 66.49
ATORVASTATIN 40MG,714073,LIPOGEN  40MG TAB,30,R 66.49
ATORVASTATIN 40MG,714077,RAN-ATORVASTATIN  40MG TAB,30,R 66.49
ATORVASTATIN 40MG,718935,VASTOR 40MG TAB,30,R 66.49
ATORVASTATIN 80MG,720211,ASPAVOR 80MG TAB,30,R 128.27
ATORVASTATIN 80MG,719189,ASTOR 80MG TAB,30,R 128.27
ATORVASTATIN 80MG,714373,ATOLIP 80MG TAB,30,R 128.27
ATORVASTATIN 80MG,3001257,DEZZOLIP,30,R 128.27
ATORVASTATIN 80MG,718221,DYNATOR 80MG TAB,30,R 128.27
ATORVASTATIN 80MG,719369,LESTAVOR 80MG TAB,30,R 128.27
ATORVASTATIN 80MG,704186,LIPITOR 80MG TAB,30,R 128.27
ATORVASTATIN 80MG,714074,LIPOGEN 80MG TAB,30,R 128.27
ATORVASTATIN 80MG,714078,RAN-ATORVASTATIN 80MG TAB 30,,R 128.27
ATORVASTATIN 80MG,718936,VASTOR 80MG TAB 30,,R 128.27
ATROPINE,705632,ATROPINE 5ML 1% OPD 1,,R 38.42
ATROPINE,734276,ISOPTO ATROPINE 5ML 1.0% OPD 1,,R 38.42
AZATHIOPRINE 50MG,701252,AZAMUN 50MG 100,,R 888.38
AZATHIOPRINE 50MG,706108,AZAPRESS 50MG 100,,R 888.38
AZATHIOPRINE 50MG,712609,AZATHIOPRINE PCH 50MG 100,,R 888.38
AZATHIOPRINE 50MG,732516,IMURAN 50MG 100,,R 888.38
AZATHIOPRINE 50MG,700777,ZAPRINE 50MG 50MG 100,,R 888.38
AZITHROMYCIN 500MG,715934,APEX-AZITHROMYCIN 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,705100,ASPEN AZITHROMYCIN 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,717052,AUSTELL AZITHROMYCIN 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,3000849,AZIMAX FORTE 3,,R 133.18
AZITHROMYCIN 500MG,723065,AZITHROMYCIN UNICORN 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,718711,AZITHROMYCIN ZYDUS 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,707552,BINOZYT 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,719156,CIPLA AZITHROMYCIN 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,721677,JUBAZI 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,707852,SANDOZ AZITHROMYCIN 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,706370,ULTREON 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,717496,VARIMAX 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,717181,ZEEMIDE 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,705975,ZITHROGEN 500MG TAB 3,,R 133.18
AZITHROMYCIN 500MG,832278,ZITHROMAX 500MG TAB 3,,R 133.18
AZITHROMYCIN SUS,3001054,AUSTELL AZITHROMYCIN 15,,R 110.26
AZITHROMYCIN SUS,830720,ZITHROMAX 15,,R 110.26
BACLOFEN,722015,ASPEN BACLOFEN 10MG TAB 30,,R 198.05
BACLOFEN,865567,BIO-BACLOFEN 10MG TAB (WAS NORTAN-BACLOF3E0N),,R 198.05
BACLOFEN,738344,LIORESAL 10MG TAB,30,R 198.05
BACLOFEN,712607,TEVA BACLOFEN 10MG TAB,30,R 198.05
BENZYDAMINE,810576,ANDOLEX ORAL RINSE,200,R 87.43
BENZYDAMINE,712171,THROFLAM,200,R 87.43
BENZYL BENZOATE,700205,APP BENYL BENZOATE,500,R 107.14
BENZYL BENZOATE,707716,APP BENZYL BENZ BPCLOT,500,R 107.14
BENZYL BENZOATE,704857,ASCABIOL  100ML LOT,500,R 107.14
BENZYL BENZOATE,706448,BENZYL BENZOATE APPLICATION BP LOT,500,R 107.14
BENZYL BENZOATE,3000245,BENZYL BENZOATE BP,500,R 107.14
BETAMETHASONE 0.1%,827290,ADCO-BETAMETHASONE  CRE,15,R 11.16
BETAMETHASONE 0.1%,708313,BETNOVATE 0.1% CRE,15,R 11.16
BETAMETHASONE 0.1%,800163,LENOVATE 0.1% CRE,15,R 11.16
BETAMETHASONE 0.1%,754064,PERSIVATE 0.1% CRE,15,R 11.16
BETAMETHASONE 0.1%,882934,REPIVATE  CRE,15,R 11.16
BETAMETHASONE 0.1%,833037,TOPIVATE  CRE,15,R 11.16
BETAMETHASONE 0.1%,701138,VARI BETAMETHASONE CRE,15,R 11.16
BETAMETHASONE 0.5MG,826928,BETANOID 0.5MG TAB,100,R 377.64
BETAMETHASONE 0.5MG,713139,CELESTONE 0.5MG TAB,100,R 377.64
BETAMETHASONE OINT,708348,BETNOVATE 0.1% OIN,15,R 30.20
BETAMETHASONE OINT,800171,LENOVATE 0.1% OIN,15,R 30.20
BETAMETHASONE OINT,754072,PERSIVATE 0.1% OIN,15,R 30.20
BETAXOLOL,708445,BETOPTIC 5ML,1,R 182.10
BETAXOLOL,722010,LOXOPTIC 5ML,1,R 182.10
BEZAFIBRATE 400MG,710337,BEZACHOLE SR 400MG TAB,30,R 254.42
BEZAFIBRATE 400MG,779644,BEZALIP RETARD 400MG TAB,30,R 254.42
BEZAFIBRATE 400MG,710122,DYNA-BEZAFIBRATE SR 400MG TAB,30,R 254.42
BEZAFIBRATE 400MG,828300,SANDOZ BEZAFIBRATE 400MG TAB,30,R 254.42
BISACODYL 5MG,722655,BROOKLAX BISACODYL LAXATIVE PILLS,10,R 10.51
BISACODYL 5MG,721549,DULCOLAX,10,R 10.51
BISACODYL 5MG,715545,FRESHEN BISACODYL LAXATIVE,10,R 10.51
BISACODYL 5MG,708008,LAXADOR BISACODYL,10,R 10.51
BISACODYL 5MG,723016,PURITONE BISACODYL LAXATIVE,10,R 10.51
BISOPROLOL 10MG,703914,ADCO BISOCOR 10MG TAB,30,R 103.36
BISOPROLOL 10MG,706179,BETACOR 10MG TAB,30,R 103.36
BISOPROLOL 10MG,704373,BILOCOR 10MG TAB,30,R 103.36
BISOPROLOL 10MG,720660,BISBETA 10MG,30,R 103.36
BISOPROLOL 10MG,719155,BISLO 10MG TAB,30,R 103.36
BISOPROLOL 10MG,704133,BISOHEXAL 10MG TAB,30,R 103.36
BISOPROLOL 10MG,707393,BISOPROLOL HEXAL 10MG TAB,30,R 103.36
BISOPROLOL 10MG,722056,BISOPROLOL UNICHEM 10MG TAB,30,R 103.36
BISOPROLOL 10MG,716166,BISOPROLOL UNICORN 10MG TAB,30,R 103.36
BISOPROLOL 10MG,720044,BISOPROLOL ZYDUS 10mg,30,R 103.36
BISOPROLOL 10MG,704441,CARDICOR 10MG TAB,30,R 103.36
BISOPROLOL 10MG,818437,CONCOR 10MG TAB,30,R 103.36
BISOPROLOL 10MG,721438,MYLAN BISOPROLOL 10MG TAB,30,R 103.36
BISOPROLOL 10MG,720821,RETOCAR 10MG TAB,30,R 103.36
BISOPROLOL 10MG,715276,ZIAPRO 10MG TAB,30,R 103.36
BISOPROLOL 5MG,703913,ADCO BISOCOR 5MG TAB,30,R 61.46
BISOPROLOL 5MG,706178,BETACOR 5MG TAB,30,R 61.46
BISOPROLOL 5MG,704372,BILOCOR 5MG TAB,30,R 61.46
BISOPROLOL 5MG,720659,BISBETA 5MG,30,R 61.46
BISOPROLOL 5MG,719154,BISLO 5MG TAB,30,R 61.46
BISOPROLOL 5MG,704132,BISOHEXAL 5MG TAB,30,R 61.46
BISOPROLOL 5MG,707391,BISOPROLOL HEXAL 5MG TAB,30,R 61.46
BISOPROLOL 5MG,722055,BISOPROLOL UNICHEM 5MG TAB,30,R 61.46
BISOPROLOL 5MG,716167,BISOPROLOL UNICORN 5MG TAB,30,R 61.46
BISOPROLOL 5MG 720043,,BISOPROLOL ZYDUS 5MG,30,R 61.46
BISOPROLOL 5MG 704440,,CARDICOR 5MG TAB,30,R 61.46
BISOPROLOL 5MG 818429,,CONCOR 5MG TAB,30,R 61.46
BISOPROLOL 5MG 721437,,MYLAN BISOPROLOL 5MG TAB,30,R 61.46
BISOPROLOL 5MG 720820,,RETOCAR 5MG TAB,30,R 61.46
BISOPROLOL 5MG 715274,,ZIAPRO 5MG TAB,30,R 61.46
BISOPROLOL/HYDROCHLOROTHIAZIDE 10MG/6.2751M9G202,,BILOCOR CO 10MG/6.25MG TAB,30,R 123.23
BISOPROLOL/HYDROCHLOROTHIAZIDE 10MG/6.2752M1G589,,BISOPROLOL CO UNICORN  10MG/6.25MG TAB,30,R 123.23
BISOPROLOL/HYDROCHLOROTHIAZIDE 10MG/6.2751M8G087,,BISOZYD CO 10MG/6.25MG TAB,30,R 123.23
BISOPROLOL/HYDROCHLOROTHIAZIDE 10MG/6.2752M0G033,,ZIABETA 10/6.25MG,30,R 123.23
BISOPROLOL/HYDROCHLOROTHIAZIDE 10MG/6.2855M2G929,,ZIAK 10MG/6.25MG TAB,30,R 123.23
BISOPROLOL/HYDROCHLOROTHIAZIDE 2.5/6.25M7G19200,,BILOCOR CO 2.5MG/6.25MG TAB,30,R 108.25
BISOPROLOL/HYDROCHLOROTHIAZIDE 2.5/6.25M7G18082,,BISOZYD CO 2.5MG/6.25MG TAB,30,R 108.25
BISOPROLOL/HYDROCHLOROTHIAZIDE 2.5/6.25M7G20031,,ZIABETA 2.5/6.25MG,30,R 108.25
BISOPROLOL/HYDROCHLOROTHIAZIDE 2.5/6.25M8G40300,,ZIAK 2.5MG/6.25MG TAB,30,R 108.25
BISOPROLOL/HYDROCHLOROTHIAZIDE 5MG/6.257M1G9201,,BILOCOR CO 5MG/6.25MG TAB,30,R 112.60
BISOPROLOL/HYDROCHLOROTHIAZIDE 5MG/6.257M2G1588,,BISOPROLOL CO UNICORN  5MG/6.25MG TAB,30,R 112.60
BISOPROLOL/HYDROCHLOROTHIAZIDE 5MG/6.257M1G8086,,BISOZYD CO 5MG/6.25MG TAB,30,R 112.60
BISOPROLOL/HYDROCHLOROTHIAZIDE 5MG/6.257M2G0032,,ZIABETA 5/6.25MG,30,R 112.60
BISOPROLOL/HYDROCHLOROTHIAZIDE 5MG/6.258M4G0319,,ZIAK 5MG/6.25MG TAB,30,R 112.60
BROMAZEPAM 3MG 796999,,BRAZEPAM 3MG TAB,30,R 25.72
BROMAZEPAM 3MG 737933,,LEXOTAN 3MG TAB,30,R 25.72
BROMAZEPAM 3MG 710784,,SANDOZ BROMAZEPAM 3MG TAB,30,R 25.72
BROMAZEPAM 6MG 800066,,BRAZEPAM 6MG TAB,30,R 35.64
BROMAZEPAM 6MG 821616,,BROMAZE 6 MG TAB,30,R 35.64
BROMAZEPAM 6MG 737941,,LEXOTAN 6MG TAB,30,R 35.64
BROMAZEPAM 6MG 710792,,SANDOZ BROMAZEPAM 6MG TAB,30,R 35.64
BUDESONIDE 0.5MG UDV 718678,,ARROW BUDESONIDE .5MG/1ML UDV,20,R 303.10
BUDESONIDE 0.5MG UDV,721278,BUDONEB NEB SUSPENSION 2ML 20,,R 303.10
BUDESONIDE 0.5MG UDV,807885,PULMICORT NEB SUSP 0.5MG/1ML UDV 20,,R 303.10
BUDESONIDE 200MCG,704021,INFLAMMIDE 200 NOVOLIZER COMPLETE 1,,R 126.89
BUDESONIDE 200MCG,704020,INFLAMMIDE 200 NOVOLIZER REFILL 1,,R 126.89
BUDESONIDE 200MCG,791431,PULMICORT 200 TURBO 1,,R 126.89
BUDESONIDE UDV,718677,ARROW BUDESONIDE .25MG/1ML UDV 20,,R 210.01
BUDESONIDE UDV,721277,BUDONEB NEB SUSPENSION 2ML .25MG/1ML UDV 20,,R 210.01
BUDESONIDE UDV,825441,PULMICORT NEB SUSP 0.25MG/1ML UDV 20,,R 210.01
BUTYLSCOPOLAMINE 10MG,711276,BUSCOPAN 100,,R 374.56
BUTYLSCOPOLAMINE 10MG,731951,HYOSPASMOL 100,,R 374.56
BUTYLSCOPOLAMINE 10MG,762725,SCOPEX 100,,R 374.56
BUTYLSCOPOLAMINE SYR,797413,BUSCOPAN 5MG/5ML SYR 100,,R 45.32
BUTYLSCOPOLAMINE SYR,707213,HYOSPASMOL 5MG/5ML SYR 100,,R 45.32
BUTYLSCOPOLAMINE SYR,703383,SCOPEX 5MG/5ML SYR 100,,R 45.32
CALCIUM,825131,CALCIUM HEXAL 10,,R 30.40
CALCIUM,704941,FIZZICAL 10,,R 30.40
CALCIUM,712858,HOLISTIX CALCIUM SPLASH 10,,R 30.40
CALCIUM,715192,PC CALCIUM 10,,R 30.40
CALCIUM,711780,SANDOZ CALCIUM FORTE 10,,R 30.40
CANDESARTAN 16MG,721630,ABECARD 16MG 30,,R 151.83
CANDESARTAN 16MG,856118,ATACAND 16MG TAB 30,,R 151.83
CANDESARTAN 16MG,723124,ATERWIN 16MG TAB 30,,R 151.83
CANDESARTAN 16MG,720319,CANDAGEN 16MG TAB 30,,R 151.83
CANDESARTAN 16MG,719210,MYLACAND 16MG TAB 30,,R 151.83
CANDESARTAN 32MG,721631,ABECARD 32MG 30,,R 149.61
CANDESARTAN 32MG,711287,ATACAND 32MG 30,,R 149.61
CANDESARTAN 32MG,723125,ATERWIN 32MG 30,,R 149.61
CANDESARTAN 8MG,721629,ABECARD 8MG TAB 30,,R 151.83
CANDESARTAN 8MG,856096,ATACAND 8MG TAB,30,R 151.83
CANDESARTAN 8MG,723123,ATERWIN 8MG TAB,30,R 151.83
CANDESARTAN 8MG,720318,CANDAGEN 8MG TAB,30,R 151.83
CANDESARTAN 8MG,719209,MYLACAND 8MG TAB,30,R 151.83
CAPTOPRIL 25MG,852333,ACETEN  TAB,60,R 24.36
CAPTOPRIL 25MG,795267,CAPACE 25MG TAB,60,R 24.36
CAPTOPRIL 25MG,837636,CAPTOHEXAL 25MG TAB,60,R 24.36
CAPTOPRIL 25MG,836451,CAPTOMAX 25MG TAB,60,R 24.36
CAPTOPRIL 25MG,852619,MYLAN CAPTOPRIL  TAB,60,R 24.36
CAPTOPRIL 25MG,850896,SANDOZ CAPTOPRIL  TAB,60,R 24.36
CAPTOPRIL 25MG,839779,ZAPTO 25MG TAB,60,R 24.36
CAPTOPRIL 50MG,837644,CAPTOHEXAL 50MG TAB,60,R 37.79
CAPTOPRIL 50MG,836478,CAPTOMAX 50MG TAB,60,R 37.79
CAPTOPRIL 50MG,899429,MYLAN-CAPTOPRIL 50MG TAB,60,R 37.79
CAPTOPRIL 50MG,850918,SANDOZ-CAPTOPRIL 50MG TAB,60,R 37.79
CAPTOPRIL 50MG,839787,ZAPTO 50MG TAB,60,R 37.79
CARBIDOPA/LEVODOPA 25MG/100MG,824321,CARBILEV 25/100,100,R 449.03
CARBIDOPA/LEVODOPA 25MG/100MG,3000000,LECARDOP 25/100,100,R 449.03
CARBIDOPA/LEVODOPA 25MG/100MG,764078,SINEMET 25MG/100MG,100,R 449.03
CARBIDOPA/LEVODOPA 25MG/100MG,710286,TEVA CARBI-LEVO 25/100,100,R 449.03
CARBIDOPA/LEVODOPA 25MG/250MG,824348,CARBILEV,100,R 611.18
CARBIDOPA/LEVODOPA 25MG/250MG,3000001,LECARDOP 25/250,100,R 611.18
CARBIDOPA/LEVODOPA 25MG/250MG,764086,SINEMET,100,R 611.18
CARBIDOPA/LEVODOPA 25MG/250MG,710468,TEVA CARBI-LEVO 25/250,100,R 611.18
CARBOCYSTEINE 250MG/5ML,708151,BETAPHLEM 250/5ML SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,710520,BRONCHETTE250MG/5M SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,779814,CO-FLEM 250/5ML SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,703394,DIS CHEM MUCOLYTIC 250MG SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,726451,FLEMEX 250/5ML SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,789739,FLEMGO 250/5ML SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,785164,FLEMLITE 250MG/5ML SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,717241,FLUSIN MUCOUS COUGH 250/5ML,200,R 24.05
CARBOCYSTEINE 250MG/5ML,717745,FLUTEX MUCOUS COUGH 250/5ML,200,R 24.05
CARBOCYSTEINE 250MG/5ML,787078,MUCOLINCT 250MG/5ML SYR,200,R 24.05
CARBOCYSTEINE 250MG/5ML,794341,MUCOPAN,200,R 24.05
CARBOCYSTEINE 250MG/5ML,744816,MUCOSPECT 250/5ML SYR,200,R 24.05
CARBOCYSTEINE 375MG,783633,LESSMUSEC (BRU)  CAP,30,R 35.91
CARBOCYSTEINE 375MG,709356,MUCOKLEER 375MG CAP,30,R 35.91
CARBOCYSTEINE 375MG,723074,MUCOSOLV 375MG,30,R 35.91
CARBOCYSTEINE 375MG,744824,MUCOSPECT 375MG CAP,30,R 35.91
CARVEDILOL 12.5MG,710339,ASPEN CARVEDILOL 12.5MG TAB,30,R 81.91
CARVEDILOL 12.5MG,700168,CARLOC 12.5MG TAB,30,R 81.91
CARVEDILOL 12.5MG,716743,CARVEDILOL UNICORN 12.5MG TAB,30,R 81.91
CARVEDILOL 12.5MG,704671,CARVETREND 12.5MG TAB,30,R 81.91
CARVEDILOL 12.5MG,705770,CARVIDEILOL-HEXAL 12.5MG TAB,30,R 81.91
CARVEDILOL 12.5MG,836354,DILATREND 12.5MG TAB,30,R 81.91
CARVEDILOL 12.5MG,710959,VEDIBLOK 12.5MG TAB,30,R 81.91
CARVEDILOL 25MG,710340,ASPEN CARVEDILOL  25MG TAB,30,R 105.05
CARVEDILOL 25MG,897117,CARLOC  25MG TAB,30,R 105.05
CARVEDILOL 25MG,716744,CARVEDILOL UNICORN  25MG TAB,30,R 105.05
CARVEDILOL 25MG,704672,CARVETREND 25MG TAB,30,R 105.05
CARVEDILOL 25MG,705767,CARVIDILOL-HEXAL 25MG TAB,30,R 105.05
CARVEDILOL 25MG,788856,DILATREND 25MG TAB,30,R 105.05
CARVEDILOL 25MG,710960,VEDIBLOK  25MG TAB,30,R 105.05
CARVEDILOL 6.25MG,710338,ASPEN CARVEDILOL 6.25MG TAB,30,R 77.83
CARVEDILOL 6.25MG,705459,CARLOC 6.25MG TAB,30,R 77.83
CARVEDILOL 6.25MG,716742,CARVEDILOL UNICORN 6.25MG TAB,30,R 77.83
CARVEDILOL 6.25MG,705749,CARVEDILOL-HEXAL 6.25MG TAB,30,R 77.83
CARVEDILOL 6.25MG,704670,CARVETREND 6.25MG TAB,30,R 77.83
CARVEDILOL 6.25MG,833428,DILATREND 6.25MG TAB,30,R 77.83
CARVEDILOL 6.25MG,710958,VEDIBLOK 6.25MG TAB,30,R 77.83
CEFPODOXIME 100MG,718333,ASPEN CEFPODOXIME 100MG TAB,10,R 115.73
CEFPODOXIME 100MG,703056,CEPODEM 100MG TAB,10,R 115.73
CEFPODOXIME 100MG,716657,DYNA CEFPODOXIME 100MG TAB,10,R 115.73
CEFPODOXIME 100MG,789224,ORELOX 100MG TAB,10,R 115.73
CEFPODOXIME 100MG,710125,SANDOZ CEFPODOXIME 100MG TAB,10,R 115.73
CEFPODOXIME 100MG,707302,SIMAYLA CEFPODOXIME 100MG TAB,10,R 115.73
CEFPODOXIME 200MG,718334,ASPEN CEFPODOXIME 200MG TAB,10,R 154.90
CEFPODOXIME 200MG,703057,CEPODEM 200MG TAB,10,R 154.90
CEFPODOXIME 200MG,714125,ORELOX 200MG TAB,10,R 154.90
CEFPODOXIME 40MG/5ML,719702,ASPEN CEFPODOXIME 40MG/5ML SUS,50,R 88.13
CEFPODOXIME 40MG/5ML,703058,CEPODEM 40MG/5ML SUS,50,R 88.13
CEFPODOXIME 40MG/5ML,716658,DYNA CEFPODOXIME 40MG/5ML SUS,50,R 88.13
CEFPODOXIME 40MG/5ML,805165,ORELOX JUN 40MG/5ML SUS,50,R 88.13
CEFPODOXIME 40MG/5ML,710126,SANDOZ CEFPODOXIME 40MG/5ML SUS,50,R 88.13
CEFPODOXIME 40MG/5ML,707301,SIMAYLA CEFPODOXIME 40MG/ML SUS,50,R 88.13
CEFPROZIL 250MG,715059,AUROPROZIL 250MG TAB,10,R 145.23
CEFPROZIL 250MG,720375,LIZORP 250MG TAB,10,R 145.23
CEFPROZIL 250MG,841625,PROZEF 250MG TAB,10,R 145.23
CEFPROZIL 500MG,715075,AUROPROZIL 500MG TAB,10,R 239.94
CEFPROZIL 500MG,720376,LIZORP 500MG TAB,10,R 239.94
CEFPROZIL 500MG,824941,PROZEF 500MG TAB,10,R 239.94
CEFUROXIME 125MG/5ML,723411,CEROXIM,50,R 73.88
CEFUROXIME 125MG/5ML,710077,SANDOZ CEFUROXIME,50,R 73.88
CEFUROXIME 125MG/5ML,814091,ZINNAT,50,R 73.88
CEFUROXIME 250MG,717799,ALKOXIME 250MG TAB,10,R 126.71
CEFUROXIME 250MG,713531,AUROXIME 250MG TAB,10,R 126.71
CEFUROXIME 250MG,710530,BETAROXIME T 250MG TAB,10,R 126.71
CEFUROXIME 250MG,704982,CEFASYN 250MG TAB,10,R 126.71
CEFUROXIME 250MG,704988,CEFU-HEXAL 250MG TAB,10,R 126.71
CEFUROXIME 250MG,700689,CEROXIM 250MG TAB,10,R 126.71
CEFUROXIME 250MG,707371,CUROAX 250MG TAB,10,R 126.71
CEFUROXIME 250MG,718658,POXIM 250MG TAB,10,R 126.71
CEFUROXIME 250MG,703867,SANDOZ CEFUROXIME 250MG TAB,10,R 126.71
CEFUROXIME 250MG,703697,ZEFROXE 250MG TAB,10,R 126.71
CEFUROXIME 250MG,713006,ZEFURIME 250MG TAB,10,R 126.71
CEFUROXIME 250MG,781339,ZINNAT 250MG TAB,10,R 126.71
CEFUROXIME 250MG,715142,ZINOXIME 250MG TAB,10,R 126.71
CEFUROXIME 500MG,717801,ALKOXIME 500MG TAB,10,R 233.15
CEFUROXIME 500MG,713532,AUROXIME 500MG TAB,10,R 233.15
CEFUROXIME 500MG,710531,BETAROXIME T 500MG TAB,10,R 233.15
CEFUROXIME 500MG,704983,CEFASYN 500MG TAB,10,R 233.15
CEFUROXIME 500MG,704990,CEFU-HEXAL 500MG TAB,10,R 233.15
CEFUROXIME 500MG,700687,CEROXIM 500MG TAB,10,R 233.15
CEFUROXIME 500MG,707372,CUROAX 500MG TAB,10,R 233.15
CEFUROXIME 500MG,717992,ORCHID CEFUROXIME 500MG TAB,10,R 233.15
